Employee_ID,Department,Expense_Type,Amount,Status
E3051,Finance,Training,26852,Approved
E2892,Finance,Meals,41326,Pending
E9770,HR,Training,36343,Pending
E5546,Operations,Travel,29246,Rejected
E3685,Operations,Internet,46651,Rejected
E2385,Operations,Meals,43660,Approved
E3413,HR,Travel,26842,Rejected
E6660,Operations,Internet,10303,Rejected
E3553,IT,Meals,8816,Pending
E1591,Sales,Internet,9919,Rejected
E7014,Operations,Training,22113,Rejected
E8340,HR,Travel,542,Pending
E7157,Finance,Meals,1335,Pending
E6902,Operations,Training,10262,Pending
E9144,Sales,Training,43203,Pending
E9775,HR,Internet,29229,Rejected
E5296,Operations,Internet,21925,Pending
E3354,HR,Internet,33937,Pending
E1120,IT,Meals,13809,Pending
E1858,IT,Travel,40343,Approved
E6306,Sales,Meals,6785,Approved
E4049,Finance,Travel,44244,Rejected
E3149,Sales,Internet,22080,Rejected
E5653,Sales,Travel,47486,Rejected
E3881,Sales,Travel,12715,Rejected
E9666,Finance,Travel,17049,Pending
E1981,Finance,Training,22516,Pending
E5631,Finance,Travel,45424,Pending
E5882,Operations,Training,5971,Rejected
E4646,Operations,Internet,5639,Rejected
E7818,IT,Travel,1354,Rejected
E7728,Operations,Training,46306,Rejected
E2597,HR,Meals,48515,Pending
E5660,Finance,Training,15174,Approved
E9197,Sales,Travel,29271,Approved
E1543,IT,Training,21617,Pending
E7546,Operations,Travel,39605,Pending
E2367,Finance,Internet,20192,Pending
E4847,Operations,Internet,19487,Pending
E3828,Sales,Travel,38091,Approved
E2012,Sales,Training,22965,Rejected
E4562,Finance,Internet,2439,Rejected
E8647,HR,Internet,45096,Pending
E8739,IT,Travel,16660,Approved
E7423,Finance,Meals,31763,Pending
E3109,IT,Travel,21204,Approved
E1618,Operations,Meals,26205,Approved
E9004,Sales,Internet,37795,Approved
E2116,Operations,Meals,1800,Pending
E7842,HR,Travel,9613,Approved
E7223,Sales,Training,17356,Approved
E3477,Operations,Internet,39151,Rejected
E1874,Sales,Meals,10647,Pending
E7133,Operations,Internet,5691,Rejected
E7129,Operations,Travel,40139,Rejected
E2090,Finance,Travel,40778,Pending
E5155,IT,Internet,38721,Approved
E8532,HR,Internet,29782,Pending
E4261,Operations,Travel,27293,Pending
E4476,Finance,Training,11840,Approved
E1166,IT,Training,22783,Rejected
E3145,IT,Travel,12042,Rejected
E8936,Sales,Internet,4556,Pending
E9167,Sales,Training,41176,Approved
E5509,Operations,Travel,23503,Pending
E1483,HR,Training,7526,Pending
E8307,IT,Internet,1630,Pending
E1343,HR,Meals,599,Rejected
E5751,IT,Meals,26292,Pending
E4331,HR,Travel,4952,Pending
E3599,IT,Internet,17110,Pending
E3509,Sales,Meals,28203,Rejected
E4809,Sales,Internet,34998,Approved
E4568,Sales,Training,4620,Pending
E4387,IT,Training,43870,Pending
E7544,Sales,Internet,9300,Rejected
E2933,HR,Meals,45739,Rejected
E1349,Finance,Training,29439,Approved
E4497,Sales,Training,904,Pending
E5856,Finance,Travel,49817,Pending
E2222,Finance,Travel,35648,Pending
E1472,HR,Internet,27590,Rejected
E3604,Sales,Travel,18788,Pending
E7978,Operations,Training,13666,Approved
E6598,HR,Training,19842,Rejected
E6507,IT,Meals,2841,Pending
E9106,Finance,Travel,36792,Pending
E2563,HR,Training,5761,Pending
E2438,HR,Training,26002,Rejected
E3664,Sales,Meals,38001,Rejected
E4582,HR,Training,21014,Pending
E6218,Finance,Training,37296,Rejected
E2655,Sales,Training,36502,Approved
E6908,IT,Meals,33164,Rejected
E9722,Finance,Internet,9792,Rejected
E2700,Operations,Travel,20822,Rejected
E1779,HR,Meals,31075,Rejected
E6420,Operations,Meals,8556,Pending
E6717,Sales,Training,44674,Rejected
E2347,Finance,Meals,6902,Approved
E2040,Sales,Internet,26749,Pending
E8843,Sales,Training,38286,Approved
E4136,HR,Travel,31615,Pending
E6205,Sales,Meals,3543,Pending
E1982,IT,Travel,27286,Rejected
E7907,HR,Travel,46171,Approved
E8184,HR,Meals,43162,Pending
E7846,HR,Training,30959,Pending
E1223,HR,Meals,42182,Rejected
E2664,Finance,Meals,20427,Pending
E1270,Operations,Training,35113,Approved
E1040,IT,Internet,2069,Approved
E6960,Finance,Meals,14129,Pending
E5618,HR,Meals,29463,Rejected
E4304,IT,Training,14840,Rejected
E6801,IT,Travel,42818,Approved
E1041,Finance,Travel,17391,Pending
E5652,Finance,Meals,11605,Pending
E5146,Finance,Travel,29736,Rejected
E9347,HR,Internet,24094,Rejected
E9948,Sales,Meals,30916,Approved
E8290,IT,Travel,39607,Pending
E3390,Sales,Meals,33766,Rejected
E3718,Operations,Travel,8108,Rejected
E5623,Sales,Travel,6318,Rejected
E8173,Finance,Travel,39585,Rejected
E6891,Finance,Meals,4175,Approved
E2093,Sales,Internet,13260,Pending
E2082,IT,Travel,4488,Rejected
E7933,Sales,Training,34520,Approved
E3275,Sales,Training,36821,Rejected
E3082,Sales,Internet,44228,Approved
E2312,HR,Training,31063,Rejected
E4665,Finance,Internet,30393,Pending
E9003,Finance,Internet,26374,Pending
E8108,Operations,Meals,27936,Pending
E1649,IT,Internet,32175,Pending
E5594,HR,Meals,12514,Pending
E7174,Finance,Training,42516,Approved
E5210,Sales,Internet,45282,Rejected
E9417,Sales,Meals,45302,Rejected
E9639,Operations,Travel,28202,Rejected
E8716,HR,Travel,41299,Pending
E4998,IT,Meals,28927,Rejected
E2816,HR,Internet,43046,Rejected
E4802,Finance,Travel,28463,Pending
E4598,Sales,Travel,10638,Pending
E9606,IT,Meals,29282,Rejected
E3280,Finance,Travel,25634,Rejected
E2063,HR,Travel,7795,Approved
E6253,IT,Internet,17905,Pending
E9023,Sales,Training,2716,Approved
E7004,IT,Internet,44574,Pending
E8958,HR,Travel,36382,Pending
E2181,Finance,Training,30885,Pending
E3274,Finance,Travel,1257,Pending
E9279,Sales,Travel,38500,Pending
E2152,Operations,Travel,48598,Approved
E6309,IT,Travel,3401,Pending
E3632,Sales,Travel,29955,Pending
E6379,IT,Internet,33856,Approved
E8442,Finance,Travel,5103,Pending
E2743,Finance,Training,13809,Rejected
E4927,Operations,Internet,21016,Rejected
E2769,Finance,Internet,11771,Pending
E2949,HR,Training,43084,Approved
E1632,IT,Meals,19336,Approved
E2848,HR,Meals,10735,Pending
E5591,Finance,Internet,43920,Pending
E9364,HR,Meals,30802,Pending
E6048,HR,Training,39116,Rejected
E7353,Sales,Internet,36405,Pending
E1549,HR,Training,38384,Approved
E8421,HR,Training,43921,Approved
E9544,Finance,Training,23290,Pending
E7855,Finance,Meals,34892,Pending
E7809,IT,Training,44065,Approved
E4249,HR,Travel,11500,Pending
E3830,Sales,Meals,7934,Pending
E9426,IT,Internet,17678,Rejected
E4087,Finance,Travel,29085,Rejected
E6209,HR,Training,11882,Approved
E9361,IT,Meals,19611,Rejected
E4385,Finance,Travel,15558,Pending
E2418,Sales,Training,2796,Rejected
E7618,Operations,Meals,23517,Rejected
E6612,HR,Internet,16522,Approved
E2501,IT,Travel,23864,Rejected
E3439,Finance,Internet,9577,Pending
E3131,HR,Internet,833,Pending
E3071,IT,Training,40854,Approved
E4538,HR,Travel,17947,Pending
E9091,Operations,Travel,5257,Pending
E9239,Operations,Travel,27682,Pending
E7071,HR,Internet,26600,Rejected
E7513,IT,Meals,4281,Rejected
E3560,Finance,Training,36261,Rejected
E5455,HR,Meals,46794,Approved
E3536,Sales,Internet,48515,Approved
E3784,Operations,Training,41464,Pending
E8473,HR,Internet,24903,Pending
E2988,Finance,Travel,29129,Approved
E7805,IT,Meals,27380,Pending
E5323,Finance,Travel,1584,Pending
E3582,HR,Meals,26207,Rejected
E2748,HR,Training,38089,Pending
E1525,Operations,Internet,28167,Approved
E9581,IT,Internet,31587,Approved
E1920,Operations,Training,38113,Pending
E2215,HR,Travel,9174,Approved
E8755,IT,Internet,25061,Approved
E8038,HR,Meals,3194,Approved
E4717,IT,Meals,32869,Pending
E9926,Sales,Meals,4000,Pending
E8443,IT,Training,8081,Pending
E7121,Sales,Travel,23988,Pending
E5014,IT,Training,18905,Pending
E7087,Sales,Travel,31511,Rejected
E8823,Sales,Internet,36048,Pending
E5160,IT,Internet,47756,Pending
E7051,HR,Meals,15207,Approved
E1873,HR,Meals,35645,Pending
E8905,Operations,Meals,36382,Pending
E6243,Finance,Meals,47311,Rejected
E1396,HR,Travel,30838,Approved
E9231,IT,Meals,670,Rejected
E7666,Finance,Training,15149,Pending
E4721,Operations,Training,40813,Approved
E5189,IT,Internet,8184,Rejected
E2307,Finance,Training,40761,Pending
E1794,HR,Training,43509,Pending
E3915,Operations,Training,11941,Approved
E2903,Operations,Travel,14087,Rejected
E8779,Operations,Training,11543,Approved
E1013,HR,Internet,33933,Approved
E7967,Sales,Travel,42422,Rejected
E7805,HR,Training,49100,Approved
E1680,Operations,Training,25873,Rejected
E6946,Sales,Training,4442,Approved
E9554,HR,Travel,1185,Pending
E1023,IT,Training,30458,Pending
E7380,Sales,Meals,3401,Approved
E8743,IT,Travel,14216,Pending
E1092,Finance,Travel,42066,Rejected
E9606,Operations,Internet,9454,Pending
E1862,Operations,Training,29809,Pending
E9219,Finance,Internet,45234,Approved
E3193,Sales,Training,25121,Rejected
E9199,HR,Internet,7823,Approved
E3139,HR,Training,49677,Pending
E2679,Finance,Internet,8561,Rejected
E7274,Sales,Training,11831,Pending
E7046,Sales,Internet,46267,Approved
E2995,Sales,Meals,6166,Approved
E9387,Sales,Internet,26211,Approved
E2029,Operations,Meals,34844,Rejected
E7240,Finance,Internet,7094,Pending
E4360,HR,Travel,4338,Pending
E8207,HR,Training,16603,Approved
E3252,IT,Training,30168,Approved
E7285,Operations,Internet,44020,Pending
E5032,Finance,Internet,21365,Rejected
E6465,HR,Meals,6207,Rejected
E4079,Operations,Meals,36037,Approved
E6951,HR,Internet,17250,Pending
E5037,Finance,Travel,27270,Pending
E2585,HR,Training,37294,Pending
E9157,Sales,Travel,46081,Approved
E1823,IT,Travel,46636,Approved
E2136,IT,Travel,46061,Approved
E8998,IT,Travel,5210,Pending
E1637,Finance,Training,37807,Approved
E3296,Operations,Training,6799,Approved
E1737,IT,Training,29123,Rejected
E6197,HR,Training,11045,Rejected
E1879,Operations,Travel,8856,Rejected
E3752,Sales,Training,47459,Approved
E2915,Operations,Travel,2548,Pending
E3760,Finance,Training,4223,Pending
E2334,Operations,Meals,26035,Pending
E8854,HR,Meals,13738,Pending
E4858,HR,Travel,38852,Approved
E9451,HR,Internet,40252,Rejected
E7582,IT,Training,23746,Pending
E6755,Finance,Training,25235,Pending
E4593,HR,Meals,38593,Pending
E8853,Operations,Travel,15171,Rejected
E5495,Sales,Meals,12002,Rejected
E1303,Operations,Training,741,Approved
E6294,HR,Training,7730,Pending
E7022,Finance,Travel,2069,Rejected
E5217,IT,Training,25308,Approved
E4615,Finance,Internet,15639,Rejected
E2768,IT,Meals,38839,Pending
E7330,Finance,Internet,8425,Approved
E6483,IT,Training,8073,Rejected
E8746,Finance,Internet,947,Rejected
E5637,IT,Meals,45065,Pending
E9292,Finance,Internet,43742,Approved
E7311,IT,Internet,15684,Pending
E7838,Finance,Internet,43621,Approved
E4058,HR,Travel,45580,Pending
E6435,Sales,Internet,7136,Approved
E2734,Sales,Internet,47046,Approved
E7199,IT,Meals,26201,Pending
E3950,Operations,Meals,29118,Rejected
E9188,Sales,Meals,29596,Rejected
E5625,Finance,Meals,5145,Pending
E4457,Sales,Training,14277,Rejected
E7234,IT,Internet,10959,Approved
E8684,Finance,Training,42072,Approved
E1918,Finance,Training,29330,Pending
E6480,Operations,Internet,44147,Pending
E8361,Finance,Travel,31510,Approved
E9098,Sales,Meals,14830,Rejected
E5402,IT,Training,42780,Approved
E4903,Finance,Training,7825,Pending
E9474,IT,Training,35541,Rejected
E9008,Finance,Travel,17840,Rejected
E6124,IT,Travel,12828,Approved
E1561,Sales,Training,45392,Rejected
E5780,HR,Meals,34497,Pending
E4082,HR,Training,37079,Approved
E7667,IT,Internet,16439,Approved
E6856,IT,Internet,33951,Rejected
E8528,Finance,Meals,43208,Rejected
E1570,Operations,Travel,15042,Pending
E9153,HR,Internet,45266,Rejected
E8009,HR,Meals,39223,Approved
E5894,Sales,Travel,15777,Approved
E5973,HR,Travel,20590,Approved
E5714,Sales,Travel,24884,Pending
E7684,HR,Training,31562,Pending
E8788,HR,Travel,20437,Pending
E5555,HR,Travel,18355,Pending
E7738,Operations,Travel,22605,Rejected
E4146,Operations,Internet,32810,Rejected
E9480,Operations,Training,35423,Rejected
E3219,Operations,Travel,10875,Pending
E3270,IT,Travel,21890,Approved
E5577,IT,Training,27720,Rejected
E8288,IT,Training,6615,Rejected
E2763,Sales,Internet,24763,Approved
E8272,HR,Internet,41635,Rejected
E3796,IT,Meals,32284,Rejected
E2361,Finance,Training,15263,Approved
E4418,Sales,Internet,22113,Rejected
E5234,Operations,Meals,20811,Pending
E2858,Finance,Travel,18884,Pending
E9127,HR,Training,8871,Pending
E9192,Finance,Training,14136,Pending
E7311,HR,Meals,38160,Pending
E7004,Sales,Training,32231,Approved
E4578,Sales,Meals,34279,Pending
E2545,Operations,Meals,36621,Rejected
E7393,Sales,Internet,10322,Rejected
E9346,Finance,Training,48251,Rejected
E6057,Operations,Training,38800,Approved
E2333,Sales,Meals,16410,Rejected
E9863,IT,Internet,12494,Approved
E2656,IT,Travel,7667,Pending
E3237,IT,Internet,35944,Pending
E3582,IT,Internet,35303,Rejected
E5588,HR,Meals,13752,Pending
E2245,Sales,Meals,26005,Approved
E6794,Sales,Travel,34133,Pending
E3246,Sales,Meals,18245,Pending
E2769,Finance,Internet,13059,Approved
E6302,HR,Travel,4147,Rejected
E6799,Sales,Training,30059,Approved
E5595,HR,Training,38545,Approved
E8885,Operations,Travel,4137,Approved
E5600,Operations,Meals,4199,Pending
E9020,IT,Travel,21991,Rejected
E2415,Sales,Training,11785,Pending
E8889,Finance,Training,26455,Pending
E5590,IT,Internet,41480,Approved
E9727,Operations,Internet,24025,Rejected
E6942,Finance,Travel,9216,Pending
E3879,Operations,Training,38898,Pending
E5298,Finance,Training,12271,Pending
E5589,Sales,Training,17860,Approved
E2286,Operations,Training,42277,Rejected
E4590,Finance,Travel,14930,Pending
E1249,HR,Travel,8962,Approved
E6717,HR,Travel,23465,Rejected
E2472,Sales,Meals,13864,Approved
E5956,Finance,Meals,43957,Rejected
E1354,Sales,Meals,24150,Approved
E6567,Operations,Training,44986,Pending
E3982,Finance,Internet,12584,Pending
E3875,Sales,Training,2554,Rejected
E5171,Sales,Internet,42754,Pending
E4481,IT,Training,14116,Approved
E6382,Finance,Meals,4290,Pending
E2898,IT,Meals,44416,Approved
E5248,IT,Travel,15194,Approved
E1630,Sales,Meals,37616,Pending
E2475,Sales,Training,33551,Pending
E8198,HR,Travel,15018,Pending
E7822,Sales,Meals,39586,Pending
E7425,Operations,Training,13009,Approved
E7751,Finance,Travel,26945,Rejected
E2458,Operations,Internet,4712,Approved
E5829,IT,Travel,38890,Pending
E9699,Finance,Travel,30716,Rejected
E3562,Sales,Travel,10631,Approved
E9098,Operations,Internet,26513,Pending
E9561,HR,Meals,25702,Pending
E7169,IT,Internet,25461,Approved
E7828,Operations,Meals,5047,Pending
E4801,IT,Meals,45267,Rejected
E1666,Sales,Training,46885,Rejected
E6025,Operations,Training,23991,Pending
E2091,Finance,Internet,14479,Rejected
E3825,Operations,Travel,49624,Rejected
E9887,HR,Training,23211,Pending
E7084,Sales,Internet,46089,Rejected
E1079,HR,Internet,42791,Approved
E3483,Operations,Training,42734,Pending
E7038,Finance,Training,16938,Approved
E9972,Sales,Internet,26926,Pending
E2610,IT,Meals,49363,Rejected
E9555,HR,Travel,43535,Rejected
E5197,Operations,Internet,8589,Pending
E1829,Finance,Meals,17503,Approved
E3156,HR,Training,40661,Approved
E5091,Sales,Travel,26326,Approved
E1378,Sales,Travel,16639,Approved
E9337,IT,Travel,42624,Rejected
E8944,HR,Training,49511,Approved
E9848,IT,Travel,48939,Pending
E3516,Finance,Training,34244,Approved
E8989,Finance,Travel,46649,Approved
E7107,HR,Meals,25816,Approved
E3091,Finance,Training,34042,Approved
E1207,Finance,Travel,22748,Approved
E6805,IT,Travel,10480,Approved
E3289,IT,Travel,49474,Pending
E9201,Sales,Training,37708,Approved
E7719,HR,Internet,23486,Pending
E2957,Finance,Meals,42922,Pending
E2234,Sales,Travel,29717,Approved
E6633,HR,Training,26354,Approved
E3710,Sales,Training,31858,Pending
E5117,Finance,Internet,36042,Rejected
E3352,Sales,Travel,46714,Approved
E7930,Sales,Travel,17989,Pending
E5125,Operations,Internet,16424,Approved
E7924,Sales,Training,10509,Rejected
E1606,Finance,Training,24428,Approved
E2505,Sales,Meals,42255,Pending
E2971,Finance,Travel,48675,Approved
E6202,Sales,Meals,34858,Pending
E2063,Finance,Internet,37921,Rejected
E7522,Operations,Training,33880,Pending
E5134,Finance,Meals,18406,Approved
E6274,IT,Meals,42462,Pending
E7564,Sales,Training,16248,Pending
E6630,IT,Travel,37393,Approved
E6273,HR,Meals,46410,Approved
E3024,HR,Training,30858,Pending
E8032,Sales,Training,9076,Approved
E9990,Sales,Meals,44073,Pending
E5129,Operations,Travel,45059,Pending
E9062,Operations,Internet,38408,Pending
E2370,HR,Internet,11893,Approved
E8861,IT,Travel,25387,Pending
E9422,Operations,Travel,10895,Rejected
E4826,IT,Training,34798,Approved
E5672,Sales,Internet,7905,Pending
E6952,IT,Travel,4484,Rejected
E3401,HR,Internet,46386,Approved
E6407,Finance,Internet,30009,Pending
E5497,Sales,Meals,1843,Rejected
E8201,Sales,Training,40370,Pending
E2311,Operations,Meals,15685,Rejected
E6110,Finance,Training,25547,Rejected
E5681,Finance,Meals,40391,Pending
E5471,Operations,Internet,40638,Rejected
E2902,HR,Internet,3887,Pending
E5199,Sales,Training,22480,Pending
E8769,IT,Training,18162,Rejected
E2879,HR,Travel,41819,Pending
E2575,Sales,Travel,40388,Rejected
E5580,Operations,Meals,6726,Pending
E8051,Sales,Meals,43339,Rejected
E8951,HR,Training,39331,Rejected
E6568,HR,Travel,3993,Pending
E2461,HR,Travel,10022,Rejected
E3299,HR,Internet,49643,Approved
E6195,Operations,Internet,5419,Pending
E3100,Sales,Travel,13605,Pending
E8391,Operations,Travel,1542,Approved
E3387,Finance,Training,3373,Approved
E6875,HR,Internet,1427,Pending
E5385,Operations,Travel,13098,Approved
E8488,Finance,Internet,20706,Rejected
E2335,HR,Internet,35095,Rejected
E5115,Finance,Meals,10196,Approved
E6078,Sales,Training,11754,Rejected
E1534,Operations,Training,27466,Pending
E4894,Operations,Training,2464,Rejected
E7795,IT,Meals,27706,Rejected
E1153,Operations,Travel,26105,Rejected
E9832,HR,Training,2760,Rejected
E5974,HR,Travel,31844,Rejected
E8757,IT,Meals,48921,Pending
E3333,Operations,Internet,2620,Pending
E3370,Operations,Training,41232,Approved
E9030,IT,Meals,31188,Rejected
E5373,Sales,Internet,41081,Rejected
E4339,Finance,Meals,1120,Approved
E3539,Operations,Internet,27412,Pending
E8509,HR,Meals,36610,Pending
E9760,Finance,Meals,27785,Pending
E3740,Sales,Training,26717,Rejected
E6994,Operations,Travel,20101,Pending
E2231,Finance,Internet,42049,Pending
E3077,Finance,Training,32404,Pending
E9648,HR,Meals,3648,Rejected
E9915,Sales,Training,11020,Rejected
E4359,Sales,Training,20336,Rejected
E5134,Sales,Internet,16289,Rejected
E5032,HR,Training,27985,Pending
E3793,Finance,Travel,25278,Approved
E1683,Finance,Internet,37303,Pending
E7616,Sales,Meals,5995,Pending
