Vendor_ID,Bill_No,Bill_Amount,Outstanding,Due_Days
VEND7825,BILL0044340,72940,10497,33
VEND9423,BILL0044341,17783,5382,72
VEND4195,BILL0044342,146450,37452,85
VEND7584,BILL0044343,134115,44861,162
VEND8425,BILL0044344,28153,7904,61
VEND4169,BILL0044345,51767,18539,45
VEND8046,BILL0044346,186755,184837,105
VEND1449,BILL0044347,165644,51209,121
VEND2744,BILL0044348,121006,116501,144
VEND1912,BILL0044349,33550,9749,93
VEND7032,BILL0044350,50753,5841,139
VEND4589,BILL0044351,8139,6321,174
VEND3513,BILL0044352,234980,100390,178
VEND3932,BILL0044353,172341,122967,42
VEND4786,BILL0044354,22686,7160,156
VEND8485,BILL0044355,92107,48135,122
VEND1582,BILL0044356,171917,87037,58
VEND5446,BILL0044357,223225,178161,46
VEND9131,BILL0044358,215508,173008,115
VEND9621,BILL0044359,58710,6665,50
VEND6317,BILL0044360,132889,64972,109
VEND9907,BILL0044361,162883,144953,72
VEND3534,BILL0044362,9620,7943,109
VEND7938,BILL0044363,24555,15457,160
VEND6485,BILL0044364,76073,24644,164
VEND1739,BILL0044365,95549,86922,102
VEND6616,BILL0044366,19079,4244,121
VEND2346,BILL0044367,226929,51149,94
VEND6815,BILL0044368,60283,47868,21
VEND9068,BILL0044369,96468,47953,61
VEND3876,BILL0044370,235253,116161,0
VEND2714,BILL0044371,218236,72726,21
VEND3290,BILL0044372,189008,59165,24
VEND9224,BILL0044373,66295,35455,43
VEND4409,BILL0044374,110519,108239,123
VEND4013,BILL0044375,3775,1483,11
VEND3122,BILL0044376,106797,62219,164
VEND7293,BILL0044377,188048,10793,169
VEND3745,BILL0044378,88500,47029,107
VEND6064,BILL0044379,214690,174802,156
VEND6400,BILL0044380,140331,37506,57
VEND8935,BILL0044381,185178,176269,86
VEND9172,BILL0044382,121419,4463,143
VEND3459,BILL0044383,114219,22052,171
VEND4263,BILL0044384,28125,24585,102
VEND9074,BILL0044385,5123,1311,33
VEND8524,BILL0044386,111696,51660,53
VEND7694,BILL0044387,175054,55572,37
VEND8741,BILL0044388,225774,125991,125
VEND3628,BILL0044389,170164,49987,61
VEND6641,BILL0044390,207491,49147,98
VEND3852,BILL0044391,4438,1468,58
VEND9426,BILL0044392,27629,23837,47
VEND5297,BILL0044393,169478,71558,149
VEND9020,BILL0044394,143364,128006,7
VEND4577,BILL0044395,156574,133179,2
VEND3843,BILL0044396,57757,42398,120
VEND2410,BILL0044397,10755,4715,95
VEND6195,BILL0044398,112187,60976,93
VEND5544,BILL0044399,19388,18975,169
VEND7526,BILL0044400,120652,54592,130
VEND6146,BILL0044401,180578,148958,96
VEND7182,BILL0044402,128437,32306,57
VEND6067,BILL0044403,61737,13345,100
VEND1424,BILL0044404,25579,25168,19
VEND6141,BILL0044405,116338,54070,98
VEND6256,BILL0044406,135998,89440,92
VEND9524,BILL0044407,97162,48735,109
VEND3242,BILL0044408,126460,121181,168
VEND4192,BILL0044409,66067,25035,40
VEND5908,BILL0044410,121114,94768,36
VEND2643,BILL0044411,208131,110522,122
VEND5058,BILL0044412,49107,18361,28
VEND9033,BILL0044413,178128,171206,30
VEND7370,BILL0044414,40113,34078,38
VEND4222,BILL0044415,36543,20446,155
VEND5633,BILL0044416,124582,37366,8
VEND5195,BILL0044417,161299,105053,93
VEND4898,BILL0044418,113009,65403,101
VEND7343,BILL0044419,79770,52512,162
VEND6345,BILL0044420,82813,5318,95
VEND8666,BILL0044421,199852,72649,147
VEND1358,BILL0044422,168254,135763,136
VEND5704,BILL0044423,32750,9057,71
VEND3009,BILL0044424,188267,27838,46
VEND7809,BILL0044425,24059,1119,64
VEND9965,BILL0044426,135270,14670,95
VEND6096,BILL0044427,194861,14513,167
VEND2844,BILL0044428,63712,1693,154
VEND8762,BILL0044429,235216,61205,151
VEND9677,BILL0044430,201780,191936,109
VEND6891,BILL0044431,68918,29782,125
VEND5799,BILL0044432,118588,106342,74
VEND4710,BILL0044433,182886,80659,109
VEND1811,BILL0044434,4339,818,113
VEND1187,BILL0044435,63915,57121,136
VEND4677,BILL0044436,172502,152000,49
VEND5580,BILL0044437,5000,2152,103
VEND1033,BILL0044438,41521,40551,81
VEND2970,BILL0044439,75574,36381,171
VEND1144,BILL0044440,58091,10317,173
VEND6031,BILL0044441,232666,118252,51
VEND1503,BILL0044442,183392,179175,64
VEND7326,BILL0044443,109157,67397,19
VEND6036,BILL0044444,210231,153458,83
VEND3008,BILL0044445,109133,53253,111
VEND1681,BILL0044446,242956,89045,164
VEND3046,BILL0044447,110019,86930,110
VEND6876,BILL0044448,240425,109636,142
VEND7381,BILL0044449,47438,25235,80
VEND6199,BILL0044450,183383,58263,56
VEND8115,BILL0044451,217803,15664,61
VEND2682,BILL0044452,204567,478,150
VEND4877,BILL0044453,238940,28882,5
VEND7803,BILL0044454,234475,195946,165
VEND7805,BILL0044455,120436,91877,75
VEND5503,BILL0044456,45588,13815,31
VEND7604,BILL0044457,187913,39566,65
VEND3637,BILL0044458,160045,127390,53
VEND6030,BILL0044459,198469,159460,73
VEND2102,BILL0044460,154576,20554,146
VEND6743,BILL0044461,43450,20807,102
VEND3921,BILL0044462,40685,13694,137
VEND9501,BILL0044463,45132,27335,11
VEND8633,BILL0044464,75205,56280,95
VEND2648,BILL0044465,24411,19015,6
VEND1918,BILL0044466,174849,75016,77
VEND6098,BILL0044467,86931,63144,38
VEND2150,BILL0044468,105061,15332,105
VEND1074,BILL0044469,72010,12247,0
VEND8544,BILL0044470,185916,162453,0
VEND7482,BILL0044471,90628,90033,20
VEND2457,BILL0044472,73180,65066,82
VEND4570,BILL0044473,133232,45090,11
VEND4921,BILL0044474,33316,15534,127
VEND8294,BILL0044475,140953,72104,48
VEND2236,BILL0044476,106591,51487,73
VEND9652,BILL0044477,6702,349,158
VEND5685,BILL0044478,50113,35556,152
VEND6004,BILL0044479,193666,134460,22
VEND5990,BILL0044480,182790,125123,9
VEND1603,BILL0044481,112549,25953,95
VEND7768,BILL0044482,178723,47389,45
VEND2281,BILL0044483,133502,81481,157
VEND5250,BILL0044484,187598,92487,94
VEND5129,BILL0044485,105543,50186,125
VEND9487,BILL0044486,38292,30534,80
VEND4075,BILL0044487,146691,131942,133
VEND2259,BILL0044488,181444,90599,145
VEND8377,BILL0044489,58316,9855,90
VEND4141,BILL0044490,212162,124845,128
VEND2629,BILL0044491,22444,22259,35
VEND2348,BILL0044492,164039,90493,35
VEND4047,BILL0044493,20413,4198,87
VEND1035,BILL0044494,58197,48443,4
VEND7833,BILL0044495,88401,12105,149
VEND6596,BILL0044496,54675,31387,66
VEND7409,BILL0044497,103959,90414,75
VEND9802,BILL0044498,14868,9475,25
VEND2688,BILL0044499,193145,93936,64
VEND4152,BILL0044500,224253,91243,179
VEND6830,BILL0044501,30902,16110,66
VEND9209,BILL0044502,204503,28933,111
VEND9636,BILL0044503,158630,118978,12
VEND7640,BILL0044504,127022,67184,140
VEND8995,BILL0044505,97056,21990,159
VEND1884,BILL0044506,97918,51259,123
VEND2989,BILL0044507,236871,120829,90
VEND1135,BILL0044508,220817,199336,165
VEND3604,BILL0044509,46701,8046,102
VEND4669,BILL0044510,55144,30387,101
VEND5173,BILL0044511,126812,116433,170
VEND3038,BILL0044512,57079,24523,126
VEND5543,BILL0044513,68233,311,121
VEND5932,BILL0044514,16520,11092,10
VEND5917,BILL0044515,48717,8438,139
VEND4792,BILL0044516,111762,100933,5
VEND4092,BILL0044517,153213,70898,7
VEND9868,BILL0044518,238389,222736,147
VEND3908,BILL0044519,221204,189288,127
VEND8977,BILL0044520,29329,10863,128
VEND2089,BILL0044521,2597,1463,50
VEND1695,BILL0044522,231301,25205,56
VEND9080,BILL0044523,183856,137295,39
VEND4519,BILL0044524,125150,20309,18
VEND3281,BILL0044525,17774,11696,119
VEND2774,BILL0044526,16849,16700,73
VEND1606,BILL0044527,104977,2844,117
VEND2334,BILL0044528,22127,5919,141
VEND6055,BILL0044529,223771,88005,103
VEND5511,BILL0044530,48907,27934,58
VEND6205,BILL0044531,248751,142026,130
VEND7764,BILL0044532,51238,37895,99
VEND6643,BILL0044533,70384,11045,94
VEND6051,BILL0044534,224435,126740,77
VEND8319,BILL0044535,60356,6105,90
VEND8221,BILL0044536,147263,17661,74
VEND6601,BILL0044537,186496,24829,37
VEND2383,BILL0044538,111493,7274,20
VEND9380,BILL0044539,62137,34707,38
VEND7676,BILL0044540,216697,116381,98
VEND8867,BILL0044541,116144,51341,86
VEND7181,BILL0044542,211746,119212,147
VEND8911,BILL0044543,202900,15772,87
VEND1550,BILL0044544,164929,33457,109
VEND3144,BILL0044545,51722,11591,167
VEND5726,BILL0044546,45350,37805,180
VEND2439,BILL0044547,234888,188834,117
VEND2173,BILL0044548,207560,40140,143
VEND4418,BILL0044549,217547,199940,146
VEND3596,BILL0044550,77400,23543,82
VEND7980,BILL0044551,227165,201305,107
VEND7090,BILL0044552,92834,79410,69
VEND4252,BILL0044553,60260,34108,53
VEND3488,BILL0044554,81494,27755,7
VEND8273,BILL0044555,157356,362,94
VEND7459,BILL0044556,145468,87933,154
VEND5837,BILL0044557,92386,63951,5
VEND5379,BILL0044558,137369,89078,97
VEND8512,BILL0044559,189900,186002,99
VEND4351,BILL0044560,224717,48242,123
VEND8504,BILL0044561,214290,99926,168
VEND6997,BILL0044562,131725,119385,70
VEND3467,BILL0044563,66259,9257,40
VEND6993,BILL0044564,145774,133125,155
VEND2278,BILL0044565,1767,785,101
VEND9117,BILL0044566,98077,63772,122
VEND4154,BILL0044567,112609,46722,88
VEND6228,BILL0044568,161033,158112,28
VEND3619,BILL0044569,132578,109776,148
VEND1942,BILL0044570,153678,130337,98
VEND8324,BILL0044571,224285,23108,107
VEND7585,BILL0044572,65010,10230,122
VEND5939,BILL0044573,220451,210396,172
VEND4074,BILL0044574,221541,213344,74
VEND6909,BILL0044575,183498,121328,41
VEND1303,BILL0044576,183947,151518,167
VEND4837,BILL0044577,182521,25994,19
VEND2834,BILL0044578,35124,33256,85
VEND3392,BILL0044579,5853,2180,131
VEND5628,BILL0044580,118503,16879,99
VEND5197,BILL0044581,120363,101236,2
VEND9024,BILL0044582,163025,155680,155
VEND3011,BILL0044583,95656,42684,72
VEND1938,BILL0044584,56540,14097,119
VEND7323,BILL0044585,55376,11642,160
VEND9307,BILL0044586,244997,243667,170
VEND6560,BILL0044587,10073,7062,155
VEND3780,BILL0044588,58951,11961,171
VEND1751,BILL0044589,125011,113714,53
VEND8992,BILL0044590,42783,5170,155
VEND6943,BILL0044591,210571,91490,123
VEND6127,BILL0044592,83832,48566,119
VEND5902,BILL0044593,113553,32395,142
VEND4510,BILL0044594,60893,17740,69
VEND3378,BILL0044595,201836,3292,120
VEND6280,BILL0044596,157494,47511,107
VEND4886,BILL0044597,94087,11867,12
VEND6513,BILL0044598,72637,10709,69
VEND2736,BILL0044599,8968,8613,67
VEND5466,BILL0044600,203097,61534,54
VEND5574,BILL0044601,176975,64522,31
VEND9038,BILL0044602,201897,167623,114
VEND7403,BILL0044603,168304,141873,124
VEND8505,BILL0044604,163468,58080,23
VEND6132,BILL0044605,40938,40310,64
VEND1633,BILL0044606,183376,174162,152
VEND8173,BILL0044607,233456,28873,134
VEND4944,BILL0044608,150913,81494,53
VEND6598,BILL0044609,95330,13938,79
VEND6849,BILL0044610,117190,26484,100
VEND6737,BILL0044611,171095,68001,147
VEND9507,BILL0044612,201809,191841,114
VEND9510,BILL0044613,114880,15375,99
VEND1132,BILL0044614,179226,73479,175
VEND7873,BILL0044615,240312,8690,119
VEND9914,BILL0044616,186601,1169,65
VEND3621,BILL0044617,126916,103144,93
VEND2770,BILL0044618,195810,16997,92
VEND4971,BILL0044619,245043,110349,131
VEND5793,BILL0044620,24241,1553,1
VEND4776,BILL0044621,169377,93941,120
VEND5874,BILL0044622,149700,112298,165
VEND8758,BILL0044623,195404,22720,59
VEND4685,BILL0044624,80282,76937,33
VEND4887,BILL0044625,116806,10400,100
VEND5605,BILL0044626,79686,22454,149
VEND1307,BILL0044627,241486,46541,100
VEND6309,BILL0044628,20521,1930,11
VEND3685,BILL0044629,63376,22807,141
VEND7306,BILL0044630,120242,22135,110
VEND5443,BILL0044631,198673,129386,169
VEND5486,BILL0044632,168861,11825,104
VEND5699,BILL0044633,86286,66423,121
VEND9098,BILL0044634,210166,12487,62
VEND6804,BILL0044635,146021,113854,175
VEND7484,BILL0044636,4133,1053,11
VEND3041,BILL0044637,219344,49781,104
VEND3371,BILL0044638,234941,206509,99
VEND9332,BILL0044639,35617,25950,124
VEND1807,BILL0044640,29590,1593,138
VEND2439,BILL0044641,100497,5742,160
VEND3456,BILL0044642,95770,61402,130
VEND4366,BILL0044643,79450,70310,68
VEND3964,BILL0044644,238618,180098,9
VEND5629,BILL0044645,82535,75814,160
VEND1622,BILL0044646,54526,48451,84
VEND5485,BILL0044647,68763,54305,85
VEND3747,BILL0044648,170419,131474,129
VEND2124,BILL0044649,14836,13020,116
VEND1417,BILL0044650,175326,136463,135
VEND8855,BILL0044651,106548,60740,89
VEND4941,BILL0044652,38897,28656,92
VEND5471,BILL0044653,216112,123035,119
VEND6908,BILL0044654,33386,30689,40
VEND1843,BILL0044655,144986,138789,172
VEND5168,BILL0044656,114338,95849,36
VEND3276,BILL0044657,244839,108513,69
VEND1282,BILL0044658,22826,67,147
VEND6727,BILL0044659,59523,35090,124
VEND2148,BILL0044660,102027,12691,10
VEND1649,BILL0044661,206753,81480,42
VEND1614,BILL0044662,36028,33638,94
VEND5571,BILL0044663,213497,7227,60
VEND5056,BILL0044664,140947,32836,50
VEND7011,BILL0044665,202882,187737,24
VEND8443,BILL0044666,227035,66398,149
VEND2277,BILL0044667,142259,92265,141
VEND8227,BILL0044668,224935,184507,44
VEND5559,BILL0044669,195588,116736,106
VEND4032,BILL0044670,109823,109527,133
VEND2750,BILL0044671,85337,22036,20
VEND4917,BILL0044672,132423,35340,32
VEND7758,BILL0044673,125285,69004,2
VEND9519,BILL0044674,79469,55935,55
VEND9098,BILL0044675,188269,34835,95
VEND9016,BILL0044676,48670,22280,39
VEND5259,BILL0044677,56188,17488,1
VEND1351,BILL0044678,116912,106176,138
VEND8159,BILL0044679,139503,86965,160
VEND5734,BILL0044680,134604,95611,92
VEND4624,BILL0044681,140297,59031,41
VEND7637,BILL0044682,167518,126016,113
VEND2121,BILL0044683,187701,100793,2
VEND1816,BILL0044684,138822,5732,80
VEND5133,BILL0044685,97191,63903,161
VEND7275,BILL0044686,8758,4267,123
VEND4678,BILL0044687,135241,44056,142
VEND6463,BILL0044688,191796,143274,88
VEND5846,BILL0044689,219014,29534,23
VEND6603,BILL0044690,176603,33419,54
VEND7162,BILL0044691,34191,27684,40
VEND7739,BILL0044692,3934,2211,98
VEND3760,BILL0044693,132813,36488,135
VEND8230,BILL0044694,214578,169883,158
VEND2004,BILL0044695,231608,213139,168
VEND7077,BILL0044696,132507,12356,40
VEND1598,BILL0044697,212405,46988,18
VEND3579,BILL0044698,17186,5155,111
VEND8561,BILL0044699,161685,108349,118
VEND9639,BILL0044700,186031,140851,37
VEND1138,BILL0044701,31433,13734,6
VEND1458,BILL0044702,87014,77071,20
VEND9364,BILL0044703,63441,46185,132
VEND5813,BILL0044704,243884,46948,86
VEND2483,BILL0044705,17537,8707,37
VEND8564,BILL0044706,245492,208788,66
VEND7413,BILL0044707,204246,116868,21
VEND2728,BILL0044708,243413,109561,150
VEND7371,BILL0044709,6111,5900,139
VEND6054,BILL0044710,129191,17281,157
VEND4082,BILL0044711,32820,1017,128
VEND8281,BILL0044712,154652,52933,77
VEND9791,BILL0044713,218616,15323,119
VEND7116,BILL0044714,192608,2810,165
VEND5267,BILL0044715,182497,150288,49
VEND9949,BILL0044716,223435,92872,90
VEND3366,BILL0044717,156046,15389,101
VEND9008,BILL0044718,133635,113994,10
VEND6165,BILL0044719,90972,73631,41
VEND4961,BILL0044720,83713,11794,106
VEND3323,BILL0044721,236822,129468,74
VEND6171,BILL0044722,160639,19186,114
VEND9741,BILL0044723,12709,4771,57
VEND5754,BILL0044724,185633,46589,30
VEND8674,BILL0044725,147522,67191,47
VEND6706,BILL0044726,244480,5543,119
VEND9834,BILL0044727,165262,36916,33
VEND9501,BILL0044728,146766,68881,173
VEND2862,BILL0044729,159991,45899,143
VEND5673,BILL0044730,224106,143518,75
VEND8826,BILL0044731,127793,50261,152
VEND7208,BILL0044732,96762,65053,165
VEND4684,BILL0044733,180131,96204,52
VEND8034,BILL0044734,246980,134721,23
VEND5748,BILL0044735,226487,75832,18
VEND1645,BILL0044736,59645,49761,169
VEND8530,BILL0044737,73148,24360,65
VEND9047,BILL0044738,128292,38011,49
VEND8086,BILL0044739,54341,28902,152
VEND3794,BILL0044740,173299,90166,139
VEND1698,BILL0044741,143174,27300,14
VEND9779,BILL0044742,207875,101416,103
VEND6712,BILL0044743,184518,169316,3
VEND4837,BILL0044744,169665,156125,17
VEND2909,BILL0044745,231850,51801,77
VEND7033,BILL0044746,226308,78250,92
VEND5300,BILL0044747,99086,59558,67
VEND1278,BILL0044748,80933,29311,167
VEND5842,BILL0044749,45967,28043,124
VEND3136,BILL0044750,188913,153513,46
VEND1595,BILL0044751,227317,111410,59
VEND8721,BILL0044752,240020,114713,23
VEND3374,BILL0044753,179816,36586,169
VEND9052,BILL0044754,235427,73226,68
VEND5751,BILL0044755,240011,56409,146
VEND7751,BILL0044756,170355,72100,94
VEND5516,BILL0044757,110360,59397,73
VEND2376,BILL0044758,11450,8170,32
VEND4953,BILL0044759,242483,50706,124
VEND8620,BILL0044760,13509,10837,133
VEND8937,BILL0044761,131857,72788,102
VEND9973,BILL0044762,213579,88626,14
VEND2598,BILL0044763,17855,1022,141
VEND1299,BILL0044764,32861,22760,119
VEND6473,BILL0044765,31528,29778,58
VEND5780,BILL0044766,61347,29026,20
VEND4616,BILL0044767,132633,103441,62
VEND4404,BILL0044768,17884,11325,159
VEND1018,BILL0044769,217496,115934,87
VEND1743,BILL0044770,207435,42021,169
VEND8767,BILL0044771,24882,17536,72
VEND7887,BILL0044772,26010,2126,17
VEND7881,BILL0044773,44391,17002,4
VEND7630,BILL0044774,219976,41782,177
VEND7106,BILL0044775,132284,5908,169
VEND6398,BILL0044776,234239,119793,138
VEND9818,BILL0044777,148799,48233,98
VEND5081,BILL0044778,84050,31001,84
VEND8293,BILL0044779,116976,34153,83
VEND1840,BILL0044780,17013,16970,88
VEND8975,BILL0044781,210172,64773,49
VEND9787,BILL0044782,55776,31241,47
VEND4279,BILL0044783,79148,77905,175
VEND6442,BILL0044784,168818,127509,38
VEND3233,BILL0044785,111394,108815,159
VEND8044,BILL0044786,62437,53074,62
VEND1033,BILL0044787,181476,28414,57
VEND8129,BILL0044788,124764,47350,105
VEND1908,BILL0044789,217515,141148,180
VEND8513,BILL0044790,201094,33706,118
VEND5782,BILL0044791,78169,18470,29
VEND6759,BILL0044792,105181,56533,11
VEND8950,BILL0044793,46968,19681,19
VEND1868,BILL0044794,217663,115632,17
VEND7612,BILL0044795,51792,19651,164
VEND1732,BILL0044796,142321,119058,43
VEND6538,BILL0044797,98834,52409,115
VEND8830,BILL0044798,146141,63065,0
VEND1204,BILL0044799,18827,16346,180
VEND1501,BILL0044800,76558,10184,45
VEND5383,BILL0044801,135281,130550,18
VEND1229,BILL0044802,160820,73082,39
VEND7551,BILL0044803,242572,46106,51
VEND1965,BILL0044804,50734,39350,123
VEND7574,BILL0044805,47904,37486,85
VEND9761,BILL0044806,219104,159625,101
VEND3787,BILL0044807,28526,2538,138
VEND4950,BILL0044808,76088,33806,156
VEND2859,BILL0044809,102037,24120,83
VEND4845,BILL0044810,247843,46453,115
VEND7473,BILL0044811,141977,19634,20
VEND4112,BILL0044812,246230,75166,97
VEND7426,BILL0044813,80694,62679,1
VEND7984,BILL0044814,225720,195177,77
VEND8405,BILL0044815,76177,49448,58
VEND5319,BILL0044816,54011,49760,3
VEND9160,BILL0044817,66659,3983,32
VEND8422,BILL0044818,118879,5504,125
VEND5063,BILL0044819,131188,98002,8
VEND1298,BILL0044820,109147,71048,2
VEND6484,BILL0044821,89549,61091,59
VEND9141,BILL0044822,154832,79039,25
VEND2290,BILL0044823,93794,60191,105
VEND9050,BILL0044824,172649,11319,11
VEND4715,BILL0044825,9463,7197,39
VEND2002,BILL0044826,229615,37423,87
VEND6218,BILL0044827,6747,4989,88
VEND6315,BILL0044828,36000,25536,162
VEND4193,BILL0044829,73390,44165,118
VEND1416,BILL0044830,59582,46657,58
VEND6068,BILL0044831,204078,17223,153
VEND8525,BILL0044832,197950,2296,20
VEND8946,BILL0044833,29985,26804,129
VEND7709,BILL0044834,31282,20941,32
VEND6481,BILL0044835,114249,50364,81
VEND9043,BILL0044836,217278,209046,139
VEND4923,BILL0044837,190595,27714,73
VEND4458,BILL0044838,179208,45891,11
VEND2031,BILL0044839,70495,1819,119
VEND2739,BILL0044840,32690,21065,71
VEND4288,BILL0044841,236097,156111,70
VEND2539,BILL0044842,169226,37581,175
VEND3803,BILL0044843,134869,86129,130
VEND4043,BILL0044844,182860,66645,87
VEND5066,BILL0044845,70234,63131,79
VEND6185,BILL0044846,24322,4020,115
VEND3382,BILL0044847,114942,69100,12
VEND3610,BILL0044848,172350,71828,133
VEND2155,BILL0044849,55385,30987,29
VEND2341,BILL0044850,152087,76311,20
VEND9069,BILL0044851,228509,212362,11
VEND1596,BILL0044852,99411,47866,174
VEND4032,BILL0044853,220495,38295,2
VEND7345,BILL0044854,165607,111975,29
VEND4315,BILL0044855,228965,131225,158
VEND7330,BILL0044856,181989,76413,107
VEND4003,BILL0044857,203487,3103,82
